Header,Cluster
"NR_043713.1 Tenacibaculum aestuarii strain SMK-4 16S ribosomal RNA, partial sequence",0
"NR_043675.1 Microcella alkalica strain KSL-113 16S ribosomal RNA, partial sequence",0
"NR_042470.1 Flavobacterium aquidurense strain WB 1.1-56 16S ribosomal RNA, partial sequence",0
"NR_114983.1 Flavobacterium reichenbachii strain WB 3.2-61 16S ribosomal RNA, partial sequence",0
"NR_118727.1 Clostridium scatologenes strain ATCC 25775 16S ribosomal RNA, partial sequence",0
"NR_043717.1 Nakamurella flavida strain DS-52 16S ribosomal RNA, partial sequence",0
"NR_043726.1 Brevundimonas terrae strain KSL-145 16S ribosomal RNA, partial sequence",0
"NR_042405.1 Enterococcus silesiacus strain R-23712 16S ribosomal RNA, partial sequence",0
"NR_042406.1 Enterococcus termitis strain LMG 8895 16S ribosomal RNA, partial sequence",0
"NR_042473.1 Pseudochrobactrum saccharolyticum strain CCUG 33852 16S ribosomal RNA, partial sequence",0
"NR_042474.1 Pseudochrobactrum asaccharolyticum strain CCUG 46016 16S ribosomal RNA, partial sequence",0
"NR_042279.1 Suttonella ornithocola strain B6/99/2 16S ribosomal RNA, partial sequence",0
"NR_043714.1 Streptomyces gulbargensis strain DAS 131 16S ribosomal RNA, partial sequence",0
"NR_042321.1 Hoeflea alexandrii strain AM1V30 16S ribosomal RNA, partial sequence",0
"NR_042365.1 Fusobacterium necrophorum strain ATCC 25286 16S ribosomal RNA, partial sequence",0
"NR_042422.1 Erwinia tasmaniensis Et1/99 16S ribosomal RNA, partial sequence",0
"NR_042425.1 Leucobacter luti strain RF6 16S ribosomal RNA, partial sequence",0
"NR_042426.1 Leucobacter alluvii strain RB10 16S ribosomal RNA, partial sequence",0
"NR_042187.1 Cloacibacterium normanense strain NRS1 16S ribosomal RNA, partial sequence",0
"NR_042233.1 Paucilactobacillus vaccinostercus strain LMG 9215 16S ribosomal RNA, partial sequence",0
"NR_042402.1 Larkinella insperata strain LMG 22510 16S ribosomal RNA, partial sequence",0
"NR_042403.1 Spirosoma linguale strain DSM 74 16S ribosomal RNA, partial sequence",0
"NR_042486.1 Helmutkoenigia isoptericolens strain SPIT5 16S ribosomal RNA, partial sequence",0
"NR_125493.1 Rhodoluna lacicola strain MWH-Ta8 16S ribosomal RNA, partial sequence",0
"NR_042407.1 Halovivax asiaticus strain :EJ-46 16S ribosomal RNA, partial sequence",0
"NR_042477.1 Marichromatium bheemlicum strain JA124 16S ribosomal RNA, partial sequence",0
"NR_132388.1 Desulfotomaculum defluvii strain A5LFS102 16S ribosomal RNA, partial sequence",0
"NR_042357.1 Catellicoccus marimammalium strain M35/04/3 16S ribosomal RNA, partial sequence",0
"NR_042401.1 Pediococcus stilesii strain FAIR-E 180 16S ribosomal RNA, partial sequence",0
"NR_042452.1 Halostagnicola larsenii strain XH-48 16S ribosomal RNA, partial sequence",0
"NR_042493.1 Sphingomonas mucosissima strain CP173-2 16S ribosomal RNA, partial sequence",0
"NR_042494.1 Terrimonas ferruginea strain DSM 30193 16S ribosomal RNA, partial sequence",0
"NR_042495.1 Flavobacterium aquatile strain DSM 1132 16S ribosomal RNA, partial sequence",0
"NR_114992.1 Flavobacterium flevense strain DSM 1076 16S ribosomal RNA, partial sequence",0
"NR_114993.1 Flavobacterium hydatis strain DSM 2063 16S ribosomal RNA, partial sequence",0
"NR_042496.1 Flavobacterium johnsoniae strain UW101 16S ribosomal RNA, partial sequence",0
"NR_114994.1 Flavobacterium pectinovorum strain DSM 6368 16S ribosomal RNA, partial sequence",-1
"NR_042497.1 Flavobacterium saccharophilum strain 024 Agbo and Moss 16S ribosomal RNA, partial sequence",0
"NR_042498.1 Flavobacterium succinicans strain 8 16S ribosomal RNA, partial sequence",0
"NR_042487.1 Arsukibacterium perlucidum strain BA131 16S ribosomal RNA, partial sequence",0
"NR_042464.1 Epilithonimonas hispanica strain VP48 16S ribosomal RNA, partial sequence",0
"NR_042503.1 Chryseobacterium ureilyticum strain F-Fue-04IIIaaaa 16S ribosomal RNA, partial sequence",0
"NR_042505.1 Chryseobacterium gambrini strain 5-1St1a 16S ribosomal RNA, partial sequence",0
"NR_042508.1 Planosporangium flavigriseum strain YIM 46034 16S ribosomal RNA, partial sequence",0
"NR_114991.1 Microbacterium aurantiacum strain DSM 12506 16S ribosomal RNA, partial sequence",0
"NR_042457.1 Sporomusa rhizae strain RS 16S ribosomal RNA, partial sequence",0
"NR_114984.1 Microbacterium aurantiacum strain DSM 12507 16S ribosomal RNA, partial sequence",0
"NR_042480.1 Microbacterium hominis strain DSM 12509 16S ribosomal RNA, partial sequence",0
"NR_114985.1 Microbacterium aurantiacum strain DSM 13237 16S ribosomal RNA, partial sequence",0
"NR_114986.1 Microbacterium maritypicum strain DSM 12512 16S ribosomal RNA, partial sequence",0
"NR_042481.1 Microbacterium thalassium strain DSM 12511 16S ribosomal RNA, partial sequence",0
"NR_042488.1 Vreelandella gomseomensis strain M12 16S ribosomal RNA, partial sequence",0
"NR_042489.1 Vreelandella janggokensis strain M24' 16S ribosomal RNA, partial sequence",0
"NR_042490.1 Salinicola salarius strain M27 16S ribosomal RNA, partial sequence",0
"NR_042491.1 Halomonas denitrificans strain M29 16S ribosomal RNA, partial sequence",0
"NR_042492.1 Arenimonas composti TR7-09 = DSM 18010 16S ribosomal RNA, partial sequence",0
"NR_108139.1 Arenimonas daejeonensis strain T7-07 16S ribosomal RNA, partial sequence",0
"NR_114981.1 Bryobacter aggregatus strain MPL3 16S ribosomal RNA, partial sequence",0
"NR_042465.1 Zavarzinella formosa strain A10 16S ribosomal RNA, partial sequence",-1
"NR_042501.1 Paeniroseomonas aquatica strain TR53 16S ribosomal RNA, partial sequence",0
"NR_042502.1 Massilia aurea strain AP13 16S ribosomal RNA, partial sequence",0
"NR_118770.1 Bradyrhizobium denitrificans strain LMG 8443 16S ribosomal RNA, partial sequence >NR_118982.1 Bradyrhizobium denitrificans strain LMG 8443 16S ribosomal RNA, partial sequence",0
"NR_037066.1 Thermus thermophilus HB8 16S ribosomal RNA, complete sequence",0
"NR_118655.1 Actinobacillus hominis strain CCUG 19800 16S ribosomal RNA, partial sequence",0
"NR_044612.1 Gallibacterium salpingitidis strain CCUG 15564 16S ribosomal RNA, partial sequence",0
"NR_159346.1 Caviibacterium pharyngocola strain CCUG 16493 16S ribosomal RNA, partial sequence",0
"NR_159347.1 Conservatibacter flavescens strain CCUG 24852 16S ribosomal RNA, partial sequence",0
"NR_044613.1 Actinobacillus arthritidis strain Wetmore 1706 16S ribosomal RNA, partial sequence",0
"NR_118651.1 [Clostridium] aminophilum strain F 16S ribosomal RNA, partial sequence",0
"NR_118656.1 Pasteurella bettyae strain CCUG 2042 16S ribosomal RNA, partial sequence",0
"NR_118658.1 Pasteurella testudinis DSM 23072 strain CCUG 19802 16S ribosomal RNA, partial sequence",0
"NR_118652.1 Peptostreptococcus anaerobius strain ATCC 27337 16S ribosomal RNA, partial sequence",0
"NR_025905.1 Aliarcobacter cryaerophilus strain A 169/B 16S ribosomal RNA, partial sequence",0
"NR_044633.1 Prevotella heparinolytica strain HEP 16S ribosomal RNA, partial sequence",0
"NR_044634.1 Bacteroides zoogleoformans strain ATCC 33285 16S ribosomal RNA, partial sequence",-1
"NR_044636.1 Odoribacter splanchnicus strain NCTC 10825 16S ribosomal RNA, partial sequence",0
"NR_025909.1 Alistipes putredinis strain ATCC 29800 16S ribosomal RNA, partial sequence",0
"NR_025907.1 Porphyromonas levii DSM 23370 16S ribosomal RNA, partial sequence",0
"NR_044635.1 Porphyromonas asaccharolytica DSM 20707 16S ribosomal RNA, partial sequence",0
"NR_044627.1 Prevotella corporis strain Lambe 532-70A 16S ribosomal RNA, partial sequence",0
"NR_029148.1 Prevotella veroralis strain ATCC 33779 16S ribosomal RNA, partial sequence",0
"NR_044628.1 Segatella oris strain ATCC 33573 16S ribosomal RNA, partial sequence",0
"NR_044629.1 Prevotella bivia strain ATCC 29303 16S ribosomal RNA, partial sequence",0
"NR_044630.1 Hoylesella buccalis ATCC 35310 16S ribosomal RNA, partial sequence",0
"NR_044631.1 Segatella buccae ATCC 33574 16S ribosomal RNA, partial sequence",-1
"NR_044632.1 Xylanibacter ruminicola strain ATCC 19189 16S ribosomal RNA, partial sequence",0
"NR_029149.1 Prevotella disiens strain EUH N 1304-72B 16S ribosomal RNA, partial sequence",0
"NR_025910.1 Rikenella microfusus strain Q-1 16S ribosomal RNA, partial sequence",0
"NR_118987.1 Azorhizobium caulinodans ORS 571 strain LMG 6465 16S ribosomal RNA, partial sequence",0
"NR_118991.1 Agrobacterium rubi strain LMG 156 16S ribosomal RNA, partial sequence",0
"NR_025251.1 Sinorhizobium americanum strain CFNEI 156 16S ribosomal RNA, partial sequence >NR_036957.1 Sinorhizobium fredii strain USDA 205 16S ribosomal RNA, partial sequence",0
"NR_025831.1 Brevundimonas bullata strain IAM 13153 16S ribosomal RNA, partial sequence",0
"NR_043388.1 Mycoplana dimorpha strain IAM 13154 16S ribosomal RNA, partial sequence",0
"NR_115485.1 Sinorhizobium meliloti strain IAM 12611 16S ribosomal RNA, partial sequence",0
"NR_036984.1 Alicyclobacillus tolerans strain K1 16S ribosomal RNA, partial sequence",0
"NR_026097.1 Schaalia hyovaginalis strain BM 1192/5 16S ribosomal RNA, partial sequence",0
"NR_025908.1 Porphyromonas macacae strain 7728-L6C 16S ribosomal RNA, partial sequence",-1
"NR_026120.1 Corynebacterium otitidis strain 234/92 16S ribosomal RNA, partial sequence",0
"NR_115518.1 Agrobacterium rubi strain IFO 13261 16S ribosomal RNA, partial sequence",0
"NR_115516.1 Agrobacterium tumefaciens strain NCPPB2437 16S ribosomal RNA, partial sequence",0
"NR_043398.1 Rhizobium rhizogenes strain IFO 13257 16S ribosomal RNA, partial sequence",0
"NR_115517.1 Agrobacterium vitis strain NCPPB3554 16S ribosomal RNA, partial sequence",0
"NR_036941.1 Azorhizobium caulinodans ORS 571 16S ribosomal RNA, partial sequence",0
"NR_115466.1 Rhizobium tropici strain IFO 15247 16S ribosomal RNA, partial sequence",0
"NR_043399.1 Sinorhizobium meliloti strain IAM 12611 16S ribosomal RNA, partial sequence",0
"NR_115519.1 Sinorhizobium fredii strain ATCC 35423 16S ribosomal RNA, partial sequence",0
"NR_043390.1 Mesorhizobium huakuii strain IFO 15243 16S ribosomal RNA, partial sequence",0
"NR_025828.1 Neorhizobium galegae strain gal 1261 16S ribosomal RNA, partial sequence",0
"NR_119094.1 Streptomyces bluensis strain ISP5564 16S ribosomal RNA, partial sequence",0
"NR_119101.1 Streptomyces lincolnensis strain NRRL 2936 16S ribosomal RNA, partial sequence",0
"NR_026177.1 Streptomyces bikiniensis strain DSM 40581 16S ribosomal RNA, partial sequence",0
"NR_026178.1 Streptomyces galbus strain DSM 40089 16S ribosomal RNA, partial sequence",0
"NR_025856.1 Methylorubrum extorquens strain TK 0001 16S ribosomal RNA, partial sequence",0
"NR_114839.1 Methylobacterium mesophilicum strain JCM 2829 16S ribosomal RNA, partial sequence >NR_115550.1 Methylobacterium mesophilicum strain JCM 2829 16S ribosomal RNA, partial sequence",0
"NR_115551.1 Methylobacterium organophilum strain JCM 2833 16S ribosomal RNA, partial sequence",0
"NR_036824.1 Methylobacterium radiotolerans strain 0-1 16S ribosomal RNA, partial sequence",0
"NR_115552.1 Methylorubrum rhodinum strain JCM 2811 16S ribosomal RNA, partial sequence",0
"NR_115555.1 Paracoccus versutus strain IAM 12814 16S ribosomal RNA, partial sequence",0
"NR_115553.1 Paracoccus alcaliphilus strain JCM 7364 16S ribosomal RNA, partial sequence",0
"NR_115554.1 Paracoccus aminophilus strain JCM 7686 16S ribosomal RNA, partial sequence",0
"NR_025857.1 Paracoccus aminovorans strain DM-82 16S ribosomal RNA, partial sequence",0
"NR_025858.1 Paracoccus thiocyanatus strain THI 011 16S ribosomal RNA, partial sequence",0
"NR_025859.1 Ancylobacter novellus DSM 506 16S ribosomal RNA, partial sequence",0
"NR_036945.1 Pseudaminobacter defluvii strain THI 051 16S ribosomal RNA, partial sequence",0
"NR_044854.1 Brevibacterium aurantiacum strain NCDO 739 16S ribosomal RNA, partial sequence",0
"NR_029264.1 Pseudoclavibacter helvolus strain DSM 20419 16S ribosomal RNA, partial sequence",0
"NR_026174.1 Streptomyces mashuensis strain DSM 40221 16S ribosomal RNA, partial sequence",0
"NR_037030.1 Gordonia aichiensis strain E9028 16S ribosomal RNA, partial sequence",0
"NR_037032.1 Gordonia amarae strain Se 6 16S ribosomal RNA, partial sequence",0
"NR_104572.1 Gordonia rubripertincta strain N4 16S ribosomal RNA, partial sequence",0
"NR_037031.1 Gordonia sputi strain 3884 16S ribosomal RNA, partial sequence",0
"NR_026202.1 Streptomyces caelestis strain NRRL 2418 16S ribosomal RNA, partial sequence",0
"NR_026203.1 Streptomyces subrutilus strain DSM 40445 16S ribosomal RNA, partial sequence",0
"NR_119104.1 Pseudonocardia petroleophila strain ATCC 15777 16S ribosomal RNA, partial sequence",0
"NR_119103.1 Nocardia seriolae strain ATCC 43993 16S ribosomal RNA, partial sequence",0
"NR_026186.1 Rhodococcus opacus strain DSM 43205 16S ribosomal RNA, partial sequence >NR_118608.1 Rhodococcus opacus strain DSM 43205 16S ribosomal RNA, partial sequence",0
"NR_026185.1 Rhodococcus ruber strain DSM 43338 16S ribosomal RNA, partial sequence",0
"NR_119105.1 Nocardia asteroides NBRC 15531 strain DSM 43757 16S ribosomal RNA, partial sequence",0
"NR_119106.1 Nocardia brasiliensis strain DSM 43758 16S ribosomal RNA, partial sequence",0
"NR_026184.1 Rhodococcus globerulus strain DSM 43954 16S ribosomal RNA, partial sequence",0
"NR_026183.1 Rhodococcus marinonascens strain DSM 43752 16S ribosomal RNA, partial sequence",0
"NR_037029.1 Rhodococcus rhodnii strain B/O 16S ribosomal RNA, partial sequence",0
"NR_044770.1 Trichloromonas acetexigens strain 2873 16S ribosomal RNA, partial sequence",0
"NR_181962.1 Borreliella bavariensis PBi 16S ribosomal RNA, partial sequence",0
"NR_119181.1 Actinosynnema mirum DSM 43827 16S ribosomal RNA, partial sequence",0
"NR_119177.1 Lentzea albidocapillata strain IMMIB D-958 16S ribosomal RNA, partial sequence",0
"NR_037074.1 Photorhabdus luminescens subsp. luminescens strain Hb 16S ribosomal RNA, partial sequence",0
"NR_119153.1 Xenorhabdus beddingii strain DSM 4764 16S ribosomal RNA, partial sequence",0
"NR_119151.1 Xenorhabdus bovienii strain DSM 4766 16S ribosomal RNA, partial sequence",0
"NR_119150.1 Xenorhabdus nematophila strain DSM 3370 16S ribosomal RNA, partial sequence",0
"NR_119152.1 Xenorhabdus poinarii strain DSM 4768 16S ribosomal RNA, partial sequence",0
"NR_118806.1 Sphingomonas paucimobilis strain ATCC 29837 16S ribosomal RNA, partial sequence",0
"NR_119319.1 Halanaerobium saccharolyticum subsp. senegalense strain H150 16S ribosomal RNA, partial sequence",0
"NR_119318.1 Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643 strain Z-7787 16S ribosomal RNA, partial sequence",0
"NR_115567.1 Actinomadura verrucosospora strain JCM 3147 16S ribosomal RNA, partial sequence",0
"NR_115568.1 Actinomadura madurae strain JCM7436 16S ribosomal RNA, partial sequence",0
"NR_115566.1 Actinocorallia glomerata strain I-226 16S ribosomal RNA, partial sequence",-1
"NR_026257.1 Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643 16S ribosomal RNA, partial sequence",0
"NR_026258.1 Halanaerobium saccharolyticum subsp. senegalense strain DSM 7379 16S ribosomal RNA, partial sequence",0
"NR_119221.1 Leuconostoc carnosum strain NCFB 2776 16S ribosomal RNA, partial sequence",-1
"NR_119222.1 Leuconostoc pseudomesenteroides strain NCDO 768 16S ribosomal RNA, partial sequence",0
"NR_119223.1 Oenococcus oeni strain NCDO 1674 16S ribosomal RNA, partial sequence",-1
"NR_029301.1 Thermoanaerobacter wiegelii Rt8.B1 16S ribosomal RNA, partial sequence",0
"NR_119338.1 Thermococcus fumicolans strain ST557 16S ribosomal RNA, complete sequence",1
"NR_029302.1 Tsukamurella pulmonis strain IMMIB D-1321 16S ribosomal RNA, partial sequence",0
"NR_118838.1 Mycoplasmopsis alligatoris A21JP2 16S ribosomal RNA, partial sequence",-1
"NR_025991.1 Desulfonema ishimotonii strain Tokyo 01 16S ribosomal RNA, partial sequence",0
"NR_044782.1 Desulfonema limicola str. Jadebusen strain DSM 2076 16S ribosomal RNA, partial sequence",0
"NR_025990.1 Desulfonema magnum str. Montpellier strain 4be13 16S ribosomal RNA, partial sequence",0
"NR_118844.1 Sphingobium chlorophenolicum strain ATCC 33790 16S ribosomal RNA, partial sequence",0
"NR_026273.1 Dietzia natronolimnaea strain 15LN1 16S ribosomal RNA, partial sequence",0
"NR_026284.1 Mycolicibacterium austroafricanum strain ATCC 33464 16S ribosomal RNA, partial sequence",0
"NR_026286.1 Mycobacterium hodleri strain DSM 44183 16S ribosomal RNA, partial sequence",0
"NR_026285.1 Mycolicibacterium parafortuitum strain DSM 43528 16S ribosomal RNA, partial sequence",0
"NR_026276.1 Paucimonas lemoignei strain LMG 2207 16S ribosomal RNA, partial sequence",0
"NR_026354.1 Desulfofustis glycolicus strain PerGlyS 16S ribosomal RNA, partial sequence",0
"NR_026355.1 Streptomyces griseocarneus strain DSM 40004 16S ribosomal RNA, partial sequence",0
"NR_118812.1 Helicobacter cholecystus strain Hkb-1 16S ribosomal RNA, partial sequence",0
"NR_029186.1 Caldanaerobius polysaccharolyticus strain KMTHCJ 16S ribosomal RNA, partial sequence",0
"NR_119220.1 Stenotrophomonas maltophilia strain LMG 958 16S ribosomal RNA, partial sequence",0
"NR_026316.1 Xanthomonas albilineans strain LMG 494 16S ribosomal RNA, partial sequence",0
"NR_026317.1 Xanthomonas axonopodis strain LMG 538 16S ribosomal RNA, partial sequence",0
"NR_119219.1 Xanthomonas campestris strain LMG 568 16S ribosomal RNA, partial sequence",0
"NR_026318.1 Xanthomonas fragariae strain LMG 708 16S ribosomal RNA, partial sequence",0
"NR_026319.1 Xanthomonas oryzae strain LMG 5047 16S ribosomal RNA, partial sequence",0
"NR_026320.1 Xanthomonas populi strain LMG 5743 16S ribosomal RNA, partial sequence",0
"NR_029315.1 Anaerofilum agile strain F 16S ribosomal RNA, partial sequence",0
"NR_029313.1 Anaerofilum pentosovorans strain Fae 16S ribosomal RNA, partial sequence",0
"NR_119238.1 Paracoccus solventivorans strain DSM 6637 16S ribosomal RNA, partial sequence",0
"NR_026352.1 Thermobrachium celere strain NZ35 16S ribosomal RNA, partial sequence",0
"NR_044798.1 Caldanaerobius zeae strain mel2 16S ribosomal RNA, partial sequence",0
"NR_119235.1 Ferroglobus placidus DSM 10642 strain AEDII12DO 16S ribosomal RNA, partial sequence",-1
"NR_119233.1 Hyperthermus butylicus DSM 5456 16S ribosomal RNA, partial sequence",1
"NR_044910.1 Ignicoccus islandicus strain Kol8 16S ribosomal RNA, partial sequence",1
"NR_119234.1 Pyrolobus fumarii 1A 16S ribosomal RNA, partial sequence",-1
"NR_044909.1 Staphylothermus marinus F1 16S ribosomal RNA, partial sequence",1
"NR_044908.1 Thermosphaera aggregans DSM 11486 strain M11TL 16S ribosomal RNA, partial sequence",1
"NR_119236.1 Thermococcus chitonophagus strain GC74 16S ribosomal RNA, partial sequence",1
"NR_044907.1 Thermodiscus maritimus strain S2 16S ribosomal RNA, partial sequence",-1
"NR_026287.1 Paractinoplanes brasiliensis strain DSM 43805 16S ribosomal RNA, partial sequence",0
"NR_119208.1 Actinoplanes cyaneus strain DSM 46137 16S ribosomal RNA, partial sequence",0
"NR_119209.1 Actinoplanes philippinensis strain DSM 43019 16S ribosomal RNA, partial sequence",0
"NR_026288.1 Actinoplanes regularis strain DSM 43151 16S ribosomal RNA, partial sequence",0
"NR_026295.1 Couchioplanes caeruleus subsp. azureus strain DSM 44103 16S ribosomal RNA gene, partial sequence",0
"NR_119211.1 Catellatospora citrea strain DSM 44097 16S ribosomal RNA, partial sequence",0
"NR_119212.1 Asanoa ferruginea strain DSM 44099 16S ribosomal RNA, partial sequence",0
"NR_119213.1 Hamadaea tsunoensis DSM 44101 16S ribosomal RNA, partial sequence",0
"NR_036796.1 Dactylosporangium aurantiacum strain D-748 16S ribosomal RNA, partial sequence",0
"NR_026291.1 Dactylosporangium fulvum strain DSM 43917 16S ribosomal RNA, partial sequence",0
"NR_026292.1 Dactylosporangium matsuzakiense strain DSM 43810 16S ribosomal RNA, partial sequence",0
"NR_026293.1 Dactylosporangium roseum strain DSM 43916 16S ribosomal RNA, partial sequence",0
"NR_119210.1 Dactylosporangium salmoneum strain DSM 43910 16S ribosomal RNA, partial sequence",0
"NR_026294.1 Dactylosporangium vinaceum strain DSM 43823 16S ribosomal RNA, partial sequence",0
"NR_026289.1 Pilimelia anulata strain DSM 43039 16S ribosomal RNA, partial sequence",0
"NR_026290.1 Pilimelia terevasa strain DSM 43040 16S ribosomal RNA, partial sequence",0
"NR_036806.1 Borreliella lusitaniae strain Poti B2 16S ribosomal RNA, partial sequence",0
"NR_036807.1 Borreliella valaisiana VS116 16S ribosomal RNA, partial sequence",0
"NR_026065.1 Helicobacter salomonis strain Inkinen 16S ribosomal RNA, partial sequence",0
"NR_026265.1 Caloramator proteoclasticus strain Uruguayensis 16S ribosomal RNA, partial sequence",0
"NR_119242.1 Chlorobium phaeovibrioides strain DSM 269 16S ribosomal RNA, partial sequence",-1
"NR_104570.1 Chlorobaculum parvum strain DSM 263 16S ribosomal RNA, partial sequence",-1
"NR_026338.1 Sphingomonas trueperi strain LMG 2142 16S ribosomal RNA, partial sequence",0
"NR_028676.1 Pseudoalteromonas peptidolytica strain F12-50-A1 16S ribosomal RNA, partial sequence",0
"NR_024645.1 Secundilactobacillus collinoides strain JCM1123 16S ribosomal RNA, partial sequence",-1
"NR_119357.1 Acinetobacter calcoaceticus strain ATCC 23055 16S ribosomal RNA, partial sequence",0
"NR_026363.1 Gleimia europaea strain CCUG 32789A 16S ribosomal RNA, partial sequence",0
"NR_119359.1 Acinetobacter haemolyticus strain ATCC 17906 16S ribosomal RNA, partial sequence",0
"NR_044975.1 Acinetobacter johnsonii strain Mannheim 3865/60 16S ribosomal RNA, partial sequence",0
"NR_119358.1 Acinetobacter baumannii strain ATCC 19606 16S ribosomal RNA, partial sequence",0
"NR_119360.1 Acinetobacter junii strain Mannheim 2723/59 16S ribosomal RNA, partial sequence",0
"NR_044921.1 Virgibacillus salexigens strain C-20Mo 16S ribosomal RNA, partial sequence",0
"NR_024850.1 Parazoarcus communis strain SWub3 16S ribosomal RNA, partial sequence",0
"NR_024851.1 Azoarcus indigens strain VB32 16S ribosomal RNA, partial sequence",0
"NR_024852.1 Azospira oryzae strain 6a3 16S ribosomal RNA, partial sequence",0
"NR_024853.1 Azonexus fungiphilus strain BS5-8 16S ribosomal RNA, partial sequence",0
"NR_029334.1 Thiocystis gelatinosa strain N. Pfennig 2611 16S ribosomal RNA, partial sequence",0
"NR_026398.1 Thiorhodococcus minor strain CE2203 16S ribosomal RNA, partial sequence",0
"NR_029333.1 Thiocystis violacea strain N. Pfennig 2711 16S ribosomal RNA, partial sequence",0
"NR_029343.1 Nocardiopsis synnemataformans strain IMMIB D-1215 16S ribosomal RNA, partial sequence",0
"NR_024865.1 Flavobacterium xanthum strain ACAM 81 16S ribosomal RNA, partial sequence",0
"NR_028689.1 Paracholeplasma vituli strain FC 097-2 16S ribosomal RNA, partial sequence",0
"NR_024874.1 Aquabacterium parvum strain B6 16S ribosomal RNA, partial sequence",0
"NR_024875.1 Aquabacterium commune strain B8 16S ribosomal RNA, partial sequence",0
"NR_026076.1 Citrifermentans bremense strain Dfr1 16S ribosomal RNA, partial sequence",0
"NR_026077.1 Geoanaerobacter pelophilus strain Dfr2 16S ribosomal RNA, partial sequence",0
"NR_024871.1 Aquabacterium citratiphilum strain B4 16S ribosomal RNA, partial sequence",0
"NR_119230.1 Rubrobacter radiotolerans DSM 5868 16S ribosomal RNA, partial sequence",0
"NR_024884.1 Dechloromonas agitata strain CKB 16S ribosomal RNA, partial sequence",0
"NR_024881.1 Planomicrobium mcmeekinii strain S23F2 16S ribosomal RNA, partial sequence",0
"NR_024856.1 Hydrogenophaga intermedia strain S1 16S ribosomal RNA, partial sequence",0
"NR_024909.1 Pseudomonas orientalis strain CFML 96-170 16S ribosomal RNA, partial sequence",0
"NR_024912.1 Pseudomonas cedrina strain CFML 96-198 16S ribosomal RNA, partial sequence",0
"NR_024660.1 Pseudoxanthomonas japonensis strain 12-3 16S ribosomal RNA, partial sequence",0
"NR_024844.1 Ancylobacter multivorans strain DM13 16S ribosomal RNA, partial sequence",0
"NR_040779.1 Thermocladium modestius strain IC-125 16S ribosomal RNA, partial sequence",-1
"NR_041712.1 Blastochloris viridis strain DSM 133 16S ribosomal RNA, partial sequence",0
"NG_041954.1 Pyrobaculum neutrophilum culture JCM:9278 16S ribosomal RNA gene, partial sequence",-1
"NR_024685.1 Sphingomonas oligophenolica strain S213 16S ribosomal RNA, partial sequence",-1
"NR_037129.1 Methylarcula terricola strain h37 16S ribosomal RNA, partial sequence",0
"NR_024913.1 Cellulomonas persica strain I 16S ribosomal RNA, partial sequence",0
"NR_024914.1 Cellulomonas iranensis strain O 16S ribosomal RNA, partial sequence",0
"NG_041949.1 Caldivirga maquilingensis strain IC-167 16S ribosomal RNA gene, partial sequence",-1
"NR_024908.1 Marinomonas mediterranea MMB-1 16S ribosomal RNA, partial sequence",0
"NR_024954.1 Pseudarthrobacter chlorophenolicus strain A-6 16S ribosomal RNA, partial sequence",0
"NR_028704.1 Nocardia cerradoensis strain Y9 16S ribosomal RNA, partial sequence",0
"NR_114425.1 Ruminiclostridium hungatei strain AD 16S ribosomal RNA, partial sequence",-1
"NR_024961.1 Alkalispirillum mobile strain DSM 12769 16S ribosomal RNA, partial sequence",0
"NR_024673.1 Pseudoclavibacter albus strain IFO 15616 16S ribosomal RNA, partial sequence",0
"NR_024674.1 Leucobacter albus strain IAM 14851 16S ribosomal RNA, partial sequence",0
"NR_024675.1 Gulosibacter bifidus strain IAM 14848 16S ribosomal RNA, partial sequence",0
"NR_026014.1 Massilia timonae strain UR/MT95 16S ribosomal RNA, partial sequence",0
"NR_024923.1 Helicobacter mesocricetorum strain MU97-1514 16S ribosomal RNA, partial sequence",0
"NR_028734.1 Gordonia desulfuricans strain 213E 16S ribosomal RNA, partial sequence",0
"NR_028735.1 Gordonia amicalis strain IEGM 16S ribosomal RNA, partial sequence",0
"NR_041721.1 Streptococcus constellatus strain ATCC 27823 16S ribosomal RNA, partial sequence",-1
"NR_037132.1 Saccharopolyspora thermophila strain 216 16S ribosomal RNA, partial sequence",0
"NR_024885.1 Lactobacillus selangorensis strain LMG 17710 16S ribosomal RNA, partial sequence",0
"NR_024915.1 Taylorella asinigenitalis strain UCD-1 16S ribosomal RNA, partial sequence",0
"NR_024992.1 Thiomicrospira aerophila strain AL3 16S ribosomal RNA, partial sequence",0
"NR_028746.1 Thiomicrospira sibirica strain AL7 16S ribosomal RNA, partial sequence",0
"NR_114516.1 Thermococcus waiotapuensis strain WT1 16S ribosomal RNA, partial sequence",1
"NR_024999.1 Sphingopyxis taejonensis strain JSS-54 16S ribosomal RNA, partial sequence",0
"NR_025012.1 Shewanella japonica strain KMM 3299 16S ribosomal RNA, partial sequence",0
"NR_028753.1 Actinomadura livida strain 3.24 16S ribosomal RNA, partial sequence",0
"NR_028754.1 Saccharopolyspora flava strain AS 4.1520 16S ribosomal RNA, partial sequence",0
"NR_025001.1 Aeromonas salmonicida subsp. pectinolytica strain 34mel 16S ribosomal RNA, partial sequence",0
"NR_114498.1 Rhodopseudomonas palustris strain ATCC 17001 16S ribosomal RNA, partial sequence",0
