Header,Cluster
"JN392868.1 Balanophora fungosa small subunit ribosomal RNA gene, partial sequence",1
"JN392867.1 Balanophora indica small subunit ribosomal RNA gene, partial sequence",1
"AY788937.1 Olisthodiscus luteus NIES-15 small subunit ribosomal RNA gene, partial sequence",1
"AY788931.1 Fibrocapsa japonica CCMP 1661 small subunit ribosomal RNA gene, partial sequence",-1
"AJ246269.1 Prymnesium parvum K081 small subunit ribosomal RNA gene, partial sequence",1
"AJ246273.1 Chrysochromulina campanulifera J10 small subunit ribosomal RNA gene, partial sequence",-1
"FR865462.1 Sacculospora baltica small subunit ribosomal RNA gene, partial sequence",1
"FR865460.1 Sacculospora baltica small subunit ribosomal RNA gene, partial sequence",1
"FR865459.1 Sacculospora baltica small subunit ribosomal RNA gene, partial sequence",1
"FR865458.1 Sacculospora baltica small subunit ribosomal RNA gene, partial sequence",1
"FR865457.1 Sacculospora baltica small subunit ribosomal RNA gene, partial sequence",1
"FR865452.1 Entrophospora infrequens small subunit ribosomal RNA gene, partial sequence",1
"JN936476.1 Terebella lapidaria small subunit ribosomal RNA gene, partial sequence",1
"JN936469.1 Nicolea zostericola small subunit ribosomal RNA gene, partial sequence",1
"JN936466.1 Amphisamytha bioculata small subunit ribosomal RNA gene, partial sequence",1
"JN936463.1 Pectinaria koreni small subunit ribosomal RNA gene, partial sequence",1
"JN936461.1 Paralvinella sulfincola small subunit ribosomal RNA gene, partial sequence",1
"HQ659987.1 Phyllocaulis tuberculosus small subunit ribosomal RNA gene, partial sequence",1
"GU319844.1 Pyropia kanakaensis small subunit ribosomal RNA gene, partial sequence",1
"GQ985408.1 Dictyococcus varians UTEX LB 62 small subunit ribosomal RNA gene, partial sequence",1
"GQ258426.1 Nabis stenoferus small subunit ribosomal RNA gene, partial sequence",1
"GQ258421.1 Physopleurella armata small subunit ribosomal RNA gene, partial sequence",1
"GQ258420.1 Orius strigicollis small subunit ribosomal RNA gene, partial sequence",1
"GQ258413.1 Montandoniola moraguesi small subunit ribosomal RNA gene, partial sequence",1
"GQ258407.1 Buchananiella crassicornis small subunit ribosomal RNA gene, partial sequence",1
"GQ258401.1 Anthocoris confusus small subunit ribosomal RNA gene, partial sequence",1
"AF136423.2 Clymene coleana small subunit ribosomal RNA gene, partial sequence",1
"EU186219.1 Nietneria paniculata small subunit ribosomal RNA gene, partial sequence",1
"EF582907.1 Gammarus glabratus small subunit ribosomal RNA gene, partial sequence",1
"EF582898.1 Dikerogammarus villosus small subunit ribosomal RNA gene, partial sequence",1
"DQ322628.1 Endogone pisiformis DAOM 233144 small subunit ribosomal RNA gene, partial sequence",1
"DQ322626.1 Orphella haysii small subunit ribosomal RNA gene, partial sequence",1
"DQ322623.1 Synchytrium macrosporum small subunit ribosomal RNA gene, partial sequence",1
"DQ322622.1 Boothiomyces macroporosum PL AUS 21 small subunit ribosomal RNA gene, partial sequence",1
"DQ060817.1 Pteraster tesselatus small subunit ribosomal RNA gene, partial sequence",1
"DQ060812.1 Perknaster fuscus small subunit ribosomal RNA gene, partial sequence",1
"DQ060808.1 Ophiothrix oerstedii small subunit ribosomal RNA gene, partial sequence",1
"DQ060807.1 Ophiopsammus maculata small subunit ribosomal RNA gene, partial sequence",1
"DQ060806.1 Ophiopholis aculeata small subunit ribosomal RNA gene, partial sequence",1
"DQ060802.1 Ophiocoma echinata small subunit ribosomal RNA gene, partial sequence",1
"DQ060798.1 Mediaster aequalis small subunit ribosomal RNA gene, partial sequence",1
"DQ060795.1 Luidia clathrata small subunit ribosomal RNA gene, partial sequence",1
"DQ060790.1 Gorgonocephalus eucnemis small subunit ribosomal RNA gene, partial sequence",1
"DQ007410.1 Potamogeton berchtoldii small subunit ribosomal RNA gene, partial sequence",1
"DQ007407.1 Hernandia ovigera small subunit ribosomal RNA gene, partial sequence",1
"AY635843.1 Cokeromyces recurvatus NRRL 2808-h small subunit ribosomal RNA gene, partial sequence",1
"AY635841.1 Basidiobolus ranarum NRRL 34594 small subunit ribosomal RNA gene, partial sequence",1
"AY635838.1 Rozella allomycis small subunit ribosomal RNA gene, partial sequence",1
"AY635837.1 Phycomyces blakesleeanus NRRL 1555 small subunit ribosomal RNA gene, partial sequence",1
"AY544722.1 Dothidea sambuci small subunit ribosomal RNA gene, partial sequence",1
"AY046272.1 Schizosaccharomyces pombe NRRL Y-12796 small subunit ribosomal RNA gene, partial sequence",1
"AY046271.1 Neurospora crassa NRRL 13141 small subunit ribosomal RNA gene, partial sequence",1
"AY046261.1 Saccharomycodes ludwigii NRRL Y-12793 small subunit ribosomal RNA gene, partial sequence",1
"AY046256.1 Hanseniaspora guilliermondii NRRL Y-1625 small subunit ribosomal RNA gene, partial sequence",1
"AY046244.1 Tetrapisispora blattae NRRL Y-10934 small subunit ribosomal RNA gene, partial sequence",1
"AY046233.1 Kazachstania piceae NRRL Y-17977 small subunit ribosomal RNA gene, partial sequence",1
"AF175551.1 Porphyra purpurea small subunit ribosomal RNA gene, partial sequence",1
"AF175549.1 Porphyra umbilicalis small subunit ribosomal RNA gene, partial sequence",1
"AF175541.1 Pyropia fallax subsp. fallax small subunit ribosomal RNA gene, partial sequence",1
"AF175535.1 Bangia fuscopurpurea small subunit ribosomal RNA gene, partial sequence",1
"AF327396.1 Ophiocordyceps irangiensis 3938 small subunit ribosomal RNA gene, partial sequence",1
"AF327393.1 Metarhizium khaoyaiense 885.1 small subunit ribosomal RNA gene, partial sequence",1
"AF116913.1 Pyropia pseudolinearis pk-48 small subunit ribosomal RNA gene, partial sequence",-1
"AB430618.1 Triparma pacifica p380 small subunit ribosomal RNA gene, partial sequence",1
"AB430617.1 Psammodictyon constrictum s0309 small subunit ribosomal RNA gene, partial sequence",1
"AB430613.1 Campylodiscus thuretii s0223 small subunit ribosomal RNA gene, partial sequence",1
"AB430611.1 Thalassiothrix longissima p441 small subunit ribosomal RNA gene, partial sequence",1
"AB430609.1 Striatella unipunctata s0208 small subunit ribosomal RNA gene, partial sequence",1
"AB430608.1 Pseudostaurosira brevistriata s0398 small subunit ribosomal RNA gene, partial sequence",1
"AB430607.1 Pteroncola inane s0247 small subunit ribosomal RNA gene, partial sequence",1
"AB430606.1 Pseudohimantidium pacificum m01 small subunit ribosomal RNA gene, partial sequence",1
"AB430600.1 Grammatophora marina s0190 small subunit ribosomal RNA gene, partial sequence",1
"AB430597.1 Diatoma moniliforme s0383 small subunit ribosomal RNA gene, partial sequence",1
"AB430593.1 Eunotogramma laevis s0382 small subunit ribosomal RNA gene, partial sequence",1
"AB430591.1 Cyclotella meneghiniana p567 small subunit ribosomal RNA gene, partial sequence",1
"AB430589.1 Rhizosolenia setigera p1692 small subunit ribosomal RNA gene, partial sequence",1
"AB430588.1 Melosira dubia s0076 small subunit ribosomal RNA gene, partial sequence",1
"AB430587.1 Hyalodiscus scoticus s0284 small subunit ribosomal RNA gene, partial sequence",1
"HQ891267.1 Spiromimus triaureus small subunit ribosomal RNA gene, partial sequence",1
"HQ891266.1 Spiromimus simplex small subunit ribosomal RNA gene, partial sequence",1
"HQ891264.1 Madabolus maximus small subunit ribosomal RNA gene, partial sequence",1
"HQ891263.1 Colossobolus semicyclus small subunit ribosomal RNA gene, partial sequence",1
"HQ891252.1 Aphistogoniulus infernalis small subunit ribosomal RNA gene, partial sequence",1
"HQ891249.1 Aphistogoniulus hova small subunit ribosomal RNA gene, partial sequence",1
"HQ891247.1 Aphistogoniulus cowani small subunit ribosomal RNA gene, partial sequence",1
"JF781555.1 Catinia plana small subunit ribosomal RNA gene, complete sequence",1
"JF781553.1 Clausidium vancouverense small subunit ribosomal RNA gene, complete sequence",1
"JF781552.1 Hemicyclops thalassius small subunit ribosomal RNA gene, complete sequence",1
"JF781546.1 Umazuracola elongatus small subunit ribosomal RNA gene, complete sequence",1
"JF781545.1 Mecomerinx heterocentroti small subunit ribosomal RNA gene, partial sequence",1
"JF781543.1 Lichomolgus canui small subunit ribosomal RNA gene, complete sequence",1
"JF781542.1 Astericola clausii small subunit ribosomal RNA gene, complete sequence",1
"JF781541.1 Doridicola agilis small subunit ribosomal RNA gene, complete sequence",1
"JF781537.1 Cyclopina gracilis small subunit ribosomal RNA gene, partial sequence",1
"JF781536.1 Notodelphys prasina small subunit ribosomal RNA gene, partial sequence",1
"JF781532.1 Misophriopsis okinawensis small subunit ribosomal RNA gene, partial sequence",1
"EU124913.1 Creolimax fragrantissima small subunit ribosomal RNA gene, partial sequence",1
"GU377178.1 Demodex brevis small subunit ribosomal RNA gene, partial sequence",1
"EU123941.1 Stigeoclonium helveticum UTEX 441 small subunit ribosomal RNA gene, partial sequence",1
"JN680955.1 Schizoporella dunkeri small subunit ribosomal RNA gene, partial sequence",1
"JN680952.1 Scruparia chelata small subunit ribosomal RNA gene, partial sequence",1
"JN680949.1 Callopora lineata small subunit ribosomal RNA gene, partial sequence",1
"JN680948.1 Celleporella hyalina small subunit ribosomal RNA gene, partial sequence",1
"JN680947.1 Watersipora subtorquata small subunit ribosomal RNA gene, partial sequence",1
"JN680944.1 Electra pilosa small subunit ribosomal RNA gene, partial sequence",1
"JN680943.1 Membranipora membranacea small subunit ribosomal RNA gene, partial sequence",1
"JN680942.1 Aetea anguina small subunit ribosomal RNA gene, partial sequence",1
"JN680935.1 Anguinella palmata small subunit ribosomal RNA gene, partial sequence",1
"JN680934.1 Tubulipora lobifera small subunit ribosomal RNA gene, partial sequence",1
"JN701610.1 Ibacus peronii small subunit ribosomal RNA gene, partial sequence",1
"JN701608.1 Ibacus chacei small subunit ribosomal RNA gene, partial sequence",1
"JN701597.1 Arctides regalis small subunit ribosomal RNA gene, partial sequence",1
"JF784006.1 Demodex folliculorum small subunit ribosomal RNA gene, partial sequence",1
"HQ588744.1 Tachypleus gigas small subunit ribosomal RNA gene, partial sequence",1
"JN811220.1 Gigartacon muelleri small subunit ribosomal RNA gene, partial sequence",1
"JN811212.1 Heteracon biformis small subunit ribosomal RNA gene, partial sequence",1
"JN811177.1 Lychnaspis giltschi small subunit ribosomal RNA gene, partial sequence",1
"JN811174.1 Acanthocolla cruciata small subunit ribosomal RNA gene, partial sequence",1
"JN811156.1 Acanthocyrta haeckeli small subunit ribosomal RNA gene, partial sequence",1
"JN811150.1 Lonchostaurus rombicus small subunit ribosomal RNA gene, partial sequence",1
"JN397381.1 Trichoderma viride USN 16 small subunit ribosomal RNA gene, partial sequence",1
"JN397380.1 Arthrinium marii USN 15 small subunit ribosomal RNA gene, partial sequence",1
"JN941712.1 Ophiocordyceps nutans NBRC 101749 small subunit ribosomal RNA gene, partial sequence",1
"JN941658.1 Corollospora lacera NBRC 32121 small subunit ribosomal RNA gene, partial sequence",1
"JN941647.1 Corollospora quinqueseptata NBRC 32115 small subunit ribosomal RNA gene, partial sequence",1
"JN940704.1 Smittium culicis UT-11-W1 small subunit ribosomal RNA gene, partial sequence",1
"JN940700.1 Zancudomyces culisetae MAL-X-1 small subunit ribosomal RNA gene, partial sequence",1
"JN940697.1 Smittium mucronatum RMBL-61-10 small subunit ribosomal RNA gene, partial sequence",1
"JN940692.1 Smittium simulii CAL-8-1 small subunit ribosomal RNA gene, partial sequence",1
"JN381493.1 Phaeocystis antarctica MM-E1B6 small subunit ribosomal RNA gene, partial sequence",-1
"GU999528.1 Durinskia baltica small subunit ribosomal RNA gene, partial sequence",1
"AY745636.1 Quedius cruentus small subunit ribosomal RNA gene, partial sequence",1
"AY745620.1 Myllaena dubia small subunit ribosomal RNA gene, partial sequence",1
"AY745617.1 Megarthrus martensi small subunit ribosomal RNA gene, partial sequence",1
"AY745615.1 Stenus providus small subunit ribosomal RNA gene, partial sequence",1
"AY745614.1 Oxyporus maxillosus small subunit ribosomal RNA gene, partial sequence",1
"AY745613.1 Habrocerus capillaricornis small subunit ribosomal RNA gene, partial sequence",1
"AY745612.1 Euaesthetus ruficapillus small subunit ribosomal RNA gene, partial sequence",1
"AY745602.1 Ptinella errabunda small subunit ribosomal RNA gene, partial sequence",1
"AY745598.1 Parabathyscia wollastoni small subunit ribosomal RNA gene, partial sequence",1
"AY745596.1 Apteroloma tahoecum small subunit ribosomal RNA gene, partial sequence",1
"AY745595.1 Agyrtes bicolor small subunit ribosomal RNA gene, partial sequence",1
"AY745592.1 Hydraena riparia small subunit ribosomal RNA gene, partial sequence",1
"AY745573.1 Odontotaenius disjunctus small subunit ribosomal RNA gene, partial sequence",1
"AY745554.1 Delevea bertrandi small subunit ribosomal RNA gene, partial sequence",1
"AB013524.1 Candida ergatensis JCM 9599 small subunit ribosomal RNA gene, partial sequence",1
"JN886774.1 Saxipendium implicatum small subunit ribosomal RNA gene, partial sequence",1
"JN886773.1 Glandiceps hacksi small subunit ribosomal RNA gene, partial sequence",1
"JN886769.1 Tergivelum cinnabarinum small subunit ribosomal RNA gene, partial sequence",1
"JN886767.1 Allapasus aurantiacus small subunit ribosomal RNA gene, partial sequence",1
"JN939402.1 Trichosporon multisporum CBS 2495 small subunit ribosomal RNA gene, partial sequence",1
"JN017203.1 Henneguya cynoscioni small subunit ribosomal RNA gene, partial sequence",1
"FJ489617.1 Prorocentrum leve VGO880 small subunit ribosomal RNA gene, partial sequence",1
"FN598152.1 Pseudosuccinea columella small subunit ribosomal RNA gene, partial sequence",1
"FR875308.2 Labyrinthula zosterae small subunit ribosomal RNA gene, partial sequence",1
"HQ636430.1 Barbulanympha ufalula small subunit ribosomal RNA gene, partial sequence",1
"JN790282.1 Gomphonema micropus TCC704 small subunit ribosomal RNA gene, partial sequence",1
"JN790274.1 Cymbella tumida TCC713 small subunit ribosomal RNA gene, partial sequence",1
"JN614367.1 Stagnicola palustris small subunit ribosomal RNA gene, partial sequence",1
"DQ903686.1 Comatricha nigricapillitia small subunit ribosomal RNA gene, partial sequence",1
"DQ903684.1 Comatricha sinuatocolumellata small subunit ribosomal RNA gene, partial sequence",1
"DQ903675.1 Lamproderma ovoideoechinulatum small subunit ribosomal RNA gene, partial sequence",1
"AB553293.2 Kudoa septempunctata small subunit ribosomal RNA gene, partial sequence",1
"AB553300.1 Kudoa thunni small subunit ribosomal RNA gene, partial sequence",1
"AB553299.1 Kudoa trachuri small subunit ribosomal RNA gene, partial sequence",1
"HQ634831.1 Ophiostoma longisporum WIN(M)48 small subunit ribosomal RNA gene, partial sequence",1
"HQ634817.1 Meria laricis WIN(M)1525 small subunit ribosomal RNA gene, partial sequence",1
"HQ634816.1 Grosmannia davidsonii WIN(M)1494 small subunit ribosomal RNA gene, partial sequence",1
"AB520634.1 Caprogammarus gurjanovae small subunit ribosomal RNA gene, partial sequence",1
"HM165052.1 Proctophyllodes spini small subunit ribosomal RNA gene, partial sequence",1
"FR852599.1 Micrasterias zeylanica SVCK 291 small subunit ribosomal RNA gene, partial sequence",1
"FR719957.2 Acaulospora lacunosa small subunit ribosomal RNA gene, partial sequence",1
"JN418597.1 Pinnularia acuminata Pin 876 TM small subunit ribosomal RNA gene, partial sequence",1
"JN418596.1 Pinnularia neglectiformis Pin 706 F small subunit ribosomal RNA gene, partial sequence",1
"JN418589.1 Pinnularia viridiformis Pin 870 MG small subunit ribosomal RNA gene, partial sequence",1
"JN418575.1 Pinnularia borealis var. subislandica (Tor3)a small subunit ribosomal RNA gene, partial sequence",1
"JN418574.1 Pinnularia viridiformis (Enc2)a small subunit ribosomal RNA gene, partial sequence",1
"HQ687485.1 Vexillifera bacillipedes CCAP 1590/1 small subunit ribosomal RNA gene, partial sequence",1
"HQ687484.1 Vexillifera bacillipedes TIL2 small subunit ribosomal RNA gene, partial sequence",1
"HQ687483.1 Vexillifera tasmaniana RMT small subunit ribosomal RNA gene, partial sequence",1
"HQ687482.1 Vexillifera fluvialis RR1 small subunit ribosomal RNA gene, partial sequence",1
"HQ687481.1 Vexillifera multispinosa P124 small subunit ribosomal RNA gene, partial sequence",1
"JN673715.1 Phallusia nigra SMH1 small subunit ribosomal RNA gene, partial sequence",1
"HM245352.1 Botryococcus braunii Yamanaka small subunit ribosomal RNA gene, partial sequence",1
"HM245351.1 Botryococcus braunii Yayoi small subunit ribosomal RNA gene, partial sequence",1
"HM245349.1 Botryococcus braunii Kawaguchi-1 small subunit ribosomal RNA gene, partial sequence",1
"JN704069.1 Pethia conchonius small subunit ribosomal RNA gene, partial sequence",1
"FJ865203.1 Leptoamphisiella vermis small subunit ribosomal RNA gene, partial sequence",1
"AB597233.1 Koerneria lucani Luc 13 small subunit ribosomal RNA gene, partial sequence",1
"HM208609.1 Sugiyamaella lignohabitans ATCC MYA-4663 small subunit ribosomal RNA gene, partial sequence",1
"HM208603.1 Sugiyamaella bullrunensis ATCC MYA-4660 small subunit ribosomal RNA gene, partial sequence",1
"AM157183.1 Concinnocotyla australensis small subunit ribosomal RNA gene, partial sequence",1
"HQ834052.1 Aplysia parvula small subunit ribosomal RNA gene, partial sequence",1
"HQ833991.1 Turritella bacillum small subunit ribosomal RNA gene, partial sequence",1
"JN540539.1 Aliatypus thompsoni small subunit ribosomal RNA gene, partial sequence",1
"JN540536.1 Aliatypus thompsoni small subunit ribosomal RNA gene, partial sequence",1
"JN540526.1 Aliatypus trophonius small subunit ribosomal RNA gene, partial sequence",1
"JN540507.1 Aliatypus isolatus small subunit ribosomal RNA gene, partial sequence",1
"JN540496.1 Aliatypus gulosus small subunit ribosomal RNA gene, partial sequence",1
"AJ306442.1 Acaulospora cavernata BEG33 small subunit ribosomal RNA gene, partial sequence",1
"FJ870100.1 Uronema heteromarinum small subunit ribosomal RNA gene, partial sequence",1
"HQ687585.1 Wildemania amplissima small subunit ribosomal RNA gene, partial sequence",1
"HQ687575.1 Pyropia onoi small subunit ribosomal RNA gene, partial sequence",1
"HQ687573.1 Pyropia kurogii small subunit ribosomal RNA gene, partial sequence",1
"HQ687566.1 Lysithea adamsiae small subunit ribosomal RNA gene, partial sequence",1
"HQ687564.1 Boreophyllum pseudocrassum small subunit ribosomal RNA gene, partial sequence",1
"HQ687563.1 Bangia gloiopeltidicola small subunit ribosomal RNA gene, partial sequence",1
"HQ285838.1 Babesia duncani small subunit ribosomal RNA gene, complete sequence",1
"EF012932.1 Scolia verticalis small subunit ribosomal RNA gene, partial sequence",1
"AF519259.1 Antillesoma antillarum small subunit ribosomal RNA gene, partial sequence",1
"AF519254.1 Phascolosoma perlucens small subunit ribosomal RNA gene, partial sequence",-1
"AF519248.1 Phascolion strombus small subunit ribosomal RNA gene, partial sequence",1
"AF519237.1 Paralepidonotus ampulliferus small subunit ribosomal RNA gene, partial sequence",1
"AB564589.1 Sciaphila japonica small subunit ribosomal RNA gene, partial sequence",1
"JN232937.1 Trichoniscus pygmaeus small subunit ribosomal RNA gene, partial sequence",1
"JN232934.1 Trichoniscus provisorius small subunit ribosomal RNA gene, partial sequence",1
"JN232932.1 Trichoniscoides albidus small subunit ribosomal RNA gene, partial sequence",1
"JN232931.1 Trichoniscoides helveticus small subunit ribosomal RNA gene, partial sequence",1
"JN232930.1 Trichoniscoides sarsi small subunit ribosomal RNA gene, partial sequence",1
"JN232929.1 Haplophthalmus mengii small subunit ribosomal RNA gene, partial sequence",1
"JN232926.1 Metatrichoniscoides leydigii small subunit ribosomal RNA gene, partial sequence",1
"HQ593144.1 Snyderella yamini small subunit ribosomal RNA gene, partial sequence",1
"JF903799.1 Euplotes euryhalinus B22 small subunit ribosomal RNA gene, partial sequence",1
"AB454198.1 Botryosphaeria dothidea small subunit ribosomal RNA gene, partial sequence",1
"JF680958.1 Smithsoniella earleae small subunit ribosomal RNA gene, partial sequence",1
"JF680943.1 Cloniophora spicata small subunit ribosomal RNA gene, partial sequence",1
"JF899222.1 Teredo navalis small subunit ribosomal RNA gene, partial sequence",1
"JF899221.1 Spathoteredo obtusa small subunit ribosomal RNA gene, partial sequence",1
"JF899213.1 Martesia striata small subunit ribosomal RNA gene, partial sequence",1
"JF899207.1 Cyrtopleura costata small subunit ribosomal RNA gene, partial sequence",1
"JF899205.1 Bankia setacea small subunit ribosomal RNA gene, partial sequence",1
"JF899204.1 Bankia gouldi small subunit ribosomal RNA gene, partial sequence",1
"JF899202.1 Bankia australis small subunit ribosomal RNA gene, partial sequence",1
"FJ649599.1 Wirenia argentea small subunit ribosomal RNA gene, partial sequence",-1
"JF701697.1 Chantransia pygmaea 93 small subunit ribosomal RNA gene, partial sequence",1
"JF701696.1 Chantransia pygmaea 92 small subunit ribosomal RNA gene, partial sequence",1
"JF701693.1 Batrachospermum helminthosum 56 small subunit ribosomal RNA gene, partial sequence",1
"JF701691.1 Batrachospermum macrosporum ES8 small subunit ribosomal RNA gene, partial sequence",1
"JF701690.1 Batrachospermum macrosporum 13 small subunit ribosomal RNA gene, partial sequence",1
"JF701689.1 Batrachospermum macrosporum 1 small subunit ribosomal RNA gene, partial sequence",1
"HQ226071.1 Blastodinium spinulosum small subunit ribosomal RNA gene, partial sequence",-1
"AB293604.1 Mordacia mordax small subunit ribosomal RNA gene, partial sequence",1
"HM640779.1 Oncidium ensatum small subunit ribosomal RNA gene, partial sequence",1
"HM640718.1 Crinum asiaticum var. japonicum small subunit ribosomal RNA gene, partial sequence",1
"HM640714.1 Allium victorialis var. platyphyllum small subunit ribosomal RNA gene, partial sequence",1
"FJ719642.1 Trachelomonas cingulata SAG1283-21 small subunit ribosomal RNA gene, partial sequence",2
"FJ719640.1 Strombomonas balvayi cp1D small subunit ribosomal RNA gene, partial sequence",2
"FJ719637.1 Phacus trimarginatus Gungnamji052507B small subunit ribosomal RNA gene, partial sequence",2
"FJ719634.1 Phacus raciborskii ACOI1758 small subunit ribosomal RNA gene, partial sequence",2
"FJ719632.1 Phacus oscillans Cheongsan052507J small subunit ribosomal RNA gene, partial sequence",2
"FJ719630.1 Phacus orbicularis ACOI1142 small subunit ribosomal RNA gene, partial sequence",2
"FJ719629.1 Phacus inflexus ACOI1336 small subunit ribosomal RNA gene, partial sequence",2
"FJ719628.1 Phacus hamelii ACOI1088 small subunit ribosomal RNA gene, partial sequence",-1
"FJ719627.1 Phacus granum Gungnamji052507H small subunit ribosomal RNA gene, partial sequence",2
"FJ719626.1 Phacus brachykentron Jilnal033107G small subunit ribosomal RNA gene, partial sequence",2
"FJ719624.1 Monomorphina pyrum Jilnal033107J small subunit ribosomal RNA gene, partial sequence",2
"FJ719622.1 Monomorphina pyrum ACOI1300 small subunit ribosomal RNA gene, partial sequence",2
"FJ719619.1 Lepocinclis spirogyroides Yeonhwaji050407A small subunit ribosomal RNA gene, partial sequence",2
"FJ719616.1 Euglenaria anabaena Geumdong090304B small subunit ribosomal RNA gene, partial sequence",2
"FJ719615.1 Euglenaria anabaena Jilnal030207G small subunit ribosomal RNA gene, partial sequence",2
"FJ719614.1 Euglena tristella Yeonhwaji091407B small subunit ribosomal RNA gene, partial sequence",2
"FJ719608.1 Euglena agilis Sz061802 small subunit ribosomal RNA gene, partial sequence",2
"FJ719607.1 Euglena agilis MI08 small subunit ribosomal RNA gene, partial sequence",2
"DQ786078.1 Burmannia itoana small subunit ribosomal RNA gene, partial sequence",1
"DQ786076.1 Burmannia flava small subunit ribosomal RNA gene, partial sequence",1
"DQ786074.1 Burmannia alba small subunit ribosomal RNA gene, partial sequence",1
"DQ786068.1 Burmannia stuebelii small subunit ribosomal RNA gene, partial sequence",1
"DQ786067.1 Burmannia stuebelii small subunit ribosomal RNA gene, partial sequence",1
"DQ786065.1 Burmannia capitata small subunit ribosomal RNA gene, partial sequence",1
"DQ786062.1 Burmannia latialata small subunit ribosomal RNA gene, partial sequence",1
"DQ786041.1 Gymnosiphon breviflorus small subunit ribosomal RNA gene, partial sequence",1
"DQ786038.1 Cymbocarpa refracta small subunit ribosomal RNA gene, partial sequence",1
"DQ786034.1 Apteria aphylla small subunit ribosomal RNA gene, partial sequence",1
"DQ874183.1 Pseudomops oblongata small subunit ribosomal RNA gene, partial sequence",1
"DQ874167.1 Paratemnopteryx couloniana small subunit ribosomal RNA gene, partial sequence",1
"DQ874158.1 Nocticola australiensis small subunit ribosomal RNA gene, partial sequence",1
"DQ874127.1 Ectobius panzeri small subunit ribosomal RNA gene, partial sequence",1
"DQ874123.1 Diploptera punctata small subunit ribosomal RNA gene, partial sequence",1
"DQ525623.1 Glaciozyma antarctica USM PI12 small subunit ribosomal RNA gene, partial sequence",1
"DQ140155.1 Euglenaria anabaena var. minima small subunit ribosomal RNA gene, partial sequence",2
"AY705952.1 Schizophyllum radiatum CBS 301.32 small subunit ribosomal RNA gene, partial sequence",1
"AY584661.1 Menegazzia terebrata small subunit ribosomal RNA gene, partial sequence",1
"AY096116.1 Dionaea muscipula small subunit ribosomal RNA gene, partial sequence",1
"AF438323.1 Phaeomonas parva MBIC10503 small subunit ribosomal RNA gene, partial sequence",1
"AY055799.1 Tritrichomonas foetus ATCC 30232; UT small subunit ribosomal RNA gene, partial sequence",1
"AF083010.1 Pristionchus pacificus PS312 small subunit ribosomal RNA gene, partial sequence",1
"AF083008.1 Rhabditis rainai PS1191 small subunit ribosomal RNA gene, partial sequence",1
"AF083007.1 Panagrellus redivivus PS1163 small subunit ribosomal RNA gene, partial sequence",1
"AF083002.1 Pelodera teres EM437 small subunit ribosomal RNA gene, partial sequence",1
"AB602849.1 Chlamydomonas neoplanoconvexa IiS0801D6 small subunit ribosomal RNA gene, partial sequence",1
"EU684746.1 Paradiscocephalus elongatus small subunit ribosomal RNA gene, partial sequence",1
"AY257125.1 Strombidium rassoulzadegani small subunit ribosomal RNA gene, partial sequence",1
"JF694285.1 Stygamoeba regulata ATCC 50892 small subunit ribosomal RNA gene, partial sequence",1
"JF826445.1 Lotharella globosa CCCM 811 small subunit ribosomal RNA gene, partial sequence",1
"JN202427.1 Parvamoeba rugata CCAP 1556/1 small subunit ribosomal RNA gene, partial sequence",1
"HQ651801.1 Lithomelissa setosa small subunit ribosomal RNA gene, partial sequence",1
"JF792575.1 Mecopoda elongata small subunit ribosomal RNA gene, partial sequence",1
"JF792569.1 Elimaea cheni small subunit ribosomal RNA gene, partial sequence",1
"AB481195.1 Adeuomphalus elegans Lau small subunit ribosomal RNA gene, partial sequence",1
"AB365311.1 Ventsia tricarinata small subunit ribosomal RNA gene, partial sequence",1
"AB365307.1 Calliotropis pagodiformis small subunit ribosomal RNA gene, partial sequence",1
"AB365305.1 Liotina semiclathratula small subunit ribosomal RNA gene, partial sequence",1
"AB365304.1 Tricolia variabilis small subunit ribosomal RNA gene, partial sequence",1
"AB365303.1 Homalopoma granuliferum small subunit ribosomal RNA gene, partial sequence",1
"JF298246.1 Ovalopodium desertum CCAP 1530/1 small subunit ribosomal RNA gene, partial sequence",1
"HQ624972.1 Parvicapsula minibicornis small subunit ribosomal RNA gene, partial sequence",1
"JF836020.1 Archaeorhizomyces finlayi Ny10 small subunit ribosomal RNA gene, partial sequence",1
"JN376804.1 Tetraselmis astigmatica CCMP880 small subunit ribosomal RNA gene, partial sequence",1
"HM565929.1 Tetranephris brasiliensis Comas 1991-6 small subunit ribosomal RNA gene, partial sequence",1
"HM483515.1 Monoraphidium dybowskii CB 2009/27 small subunit ribosomal RNA gene, partial sequence",1
"HM483513.1 Kirchneriella obesa ACOI 3125 small subunit ribosomal RNA gene, partial sequence",1
"FJ438821.1 Kryptolebias marmoratus small subunit ribosomal RNA gene, complete sequence",1
"EU145610.1 Chilocorus stigma small subunit ribosomal RNA gene, partial sequence",1
"EU145601.1 Philothermus glabriculus small subunit ribosomal RNA gene, partial sequence",1
"HM590864.1 Radicipes gracilis small subunit ribosomal RNA gene, partial sequence",1
"JF288757.1 Oithona brevicornis small subunit ribosomal RNA gene, partial sequence",1
"FN825898.2 Acaulospora brasiliensis small subunit ribosomal RNA gene, partial sequence",1
"FN825899.1 Acaulospora brasiliensis small subunit ribosomal RNA gene, partial sequence",1
"FJ870103.1 Cinetochilum ovale small subunit ribosomal RNA gene, partial sequence",1
